time,Pressure,Temperature
0,99.7459292156,20.2070526721
0.5,99.7459292156,20.1585188532
1,99.7459292156,20.134982797
1.5,99.7459292156,20.1585188532
2,99.7459292156,20.1585188532
2.5,99.7459292156,20.1585188532
3,99.7459292156,20.1585188532
3.5,99.7459292156,20.1585188532
4,99.7459292156,20.1585188532
4.5,99.7459292156,20.1585188532
5,99.7459292156,20.1585188532
5.5,99.7459292156,20.1585188532
6,99.8021399393,20.1585188532
6.5,99.8021399393,20.1585188532
7,99.7459292156,20.1585188532
7.5,99.7459292156,20.1585188532
8,99.7459292156,20.1585188532
8.5,99.6862053216,20.1585188532
9,99.7459292156,20.1585188532
9.5,99.7459292156,20.1585188532
10,99.7459292156,20.1585188532
10.5,99.7459292156,20.1585188532
11,99.6862053216,20.1585188532
11.5,99.7459292156,20.1585188532
12,99.7459292156,20.1585188532
12.5,99.9180745569,20.1585188532
13,101.692225524,20.1585188532
13.5,102.09272693,20.1585188532
14,102.552952231,20.1585188532
14.5,102.781308296,20.1585188532
15,102.552952231,20.1585188532
15.5,102.609162954,20.1585188532
16,102.609162954,20.1585188532
16.5,102.665373678,20.134982797
17,102.665373678,20.134982797
17.5,102.665373678,20.134982797
18,102.725097572,20.134982797
18.5,102.437017613,20.134982797
19,102.380806889,20.1114437789
19.5,102.324596166,20.1114437789
20,102.324596166,20.1114437789
20.5,102.264872272,20.1114437789
21,102.264872272,20.1114437789
21.5,102.264872272,20.1114437789
22,102.264872272,20.134982797
22.5,102.264872272,20.134982797
23,102.264872272,20.134982797
23.5,102.264872272,20.134982797
24,102.264872272,20.1114437789
24.5,102.264872272,20.134982797
25,102.264872272,20.1114437789
25.5,102.324596166,20.1114437789
26,102.324596166,20.134982797
26.5,102.324596166,20.1114437789
27,102.380806889,20.1114437789
27.5,102.380806889,20.1114437789
28,102.380806889,20.134982797
28.5,102.437017613,20.1114437789
29,102.437017613,20.1114437789
29.5,102.552952231,20.0864303121
30,102.552952231,20.134982797
30.5,102.609162954,20.1114437789
31,102.609162954,20.1114437789
31.5,102.725097572,20.1114437789
32,102.781308296,20.0864303121
32.5,102.781308296,20.1114437789
33,102.837519019,20.134982797
33.5,102.953453637,20.134982797
34,103.009664361,20.134982797
34.5,103.065875084,20.1585188532
35,103.181809702,20.1585188532
35.5,103.238020426,20.1585188532
36,103.353955043,20.1585188532
36.5,103.469889661,20.1585188532
37,103.582311108,20.1585188532
37.5,103.698245726,20.1585188532
38,103.810667174,20.1585188532
38.5,103.926601791,20.1835226826
39,104.042536409,20.1835226826
39.5,104.154957856,20.1835226826
40,104.270892474,20.2070526721
40.5,104.443037815,20.1835226826
41,104.555459263,20.2070526721
41.5,104.727604604,20.2070526721
42,104.843539222,20.2320500855
42.5,104.959473839,20.2320500855
43,105.071895287,20.2320500855
43.5,105.244040628,20.2320500855
44,105.359975246,20.2320500855
44.5,105.532120587,20.2320500855
45,105.760476652,20.2320500855
45.5,105.988832717,20.2320500855
46,106.217188782,20.2320500855
46.5,106.389334124,20.2320500855
47,106.617690189,20.2070526721
47.5,106.733624806,20.2320500855
48,106.905770148,20.2320500855
48.5,107.018191595,20.2320500855
49,107.134126213,20.2070526721
49.5,107.362482278,20.2070526721
50,107.422206172,20.2070526721
50.5,107.594351513,20.2070526721
51,107.822707578,20.2070526721
51.5,107.878918302,20.2070526721
52,108.051063643,20.2070526721
52.5,108.223208984,20.2070526721
53,108.507775773,20.2070526721
53.5,108.679921115,20.1835226826
54,108.795855732,20.2070526721
54.5,108.968001074,20.2070526721
55,109.196357139,20.2070526721
55.5,109.312291756,20.2070526721
56,109.424713204,20.2070526721
56.5,109.596858545,20.2070526721
57,109.712793163,20.2070526721
57.5,109.769003886,20.2070526721
58,109.884938504,20.2070526721
58.5,109.941149228,20.2320500855
59,110.113294569,20.2070526721
59.5,110.169505293,20.2320500855
60,110.28543991,20.2320500855
60.5,110.397861358,20.2070526721
61,110.513795975,20.2320500855
61.5,110.570006699,20.2070526721
62,110.685941317,20.2320500855
62.5,110.858086658,20.2320500855
63,110.974021276,20.2320500855
63.5,111.086442723,20.2320500855
64,111.142653447,20.2320500855
64.5,111.314798788,20.2320500855
65,111.430733406,20.2320500855
65.5,111.546668024,20.2320500855
66,111.715300195,20.2555740647
66.5,111.775024089,20.2320500855
67,111.94716943,20.2320500855
67.5,112.059590877,20.2555740647
68,112.175525495,20.2555740647
68.5,112.347670836,20.2555740647
69,112.40388156,20.2555740647
69.5,112.576026901,20.2555740647
70,112.691961519,20.2555740647
70.5,112.86410686,20.2555740647
71,112.920317584,20.2555740647
71.5,113.092462925,20.2555740647
72,113.148673649,20.27909515
72.5,113.32081899,20.27909515
73,113.436753608,20.27909515
73.5,113.608898949,20.27909515
74,113.721320397,20.27909515
74.5,113.837255015,20.27909515
75,114.009400356,20.27909515
75.5,114.06561108,20.3040831473
76,114.237756421,20.27909515
76.5,114.293967145,20.27909515
77,114.466112486,20.3040831473
77.5,114.582047104,20.3040831473
78,114.754192445,20.3275983059
78.5,114.810403169,20.3040831473
79,114.98254851,20.3275983059
79.5,115.094969957,20.3275983059
80,115.267115299,20.3275983059
80.5,115.383049916,20.3275983059
81,115.498984534,20.3275983059
81.5,115.671129875,20.3275983059
