time,Pressure,Temperature
0.5,100.209667686,21.5336068906

1,100.209667686,21.5336068906

1.5,100.209667686,21.5336068906

2,100.209667686,21.5087599943

2.5,100.209667686,21.5336068906

3,100.209667686,21.5336068906

3.5,100.209667686,21.5336068906

4,100.209667686,21.5336068906

4.5,100.209667686,21.5336068906

5,100.209667686,21.5087599943

5.5,100.209667686,21.5336068906

6,100.209667686,21.5336068906

6.5,100.209667686,21.5336068906

7,100.209667686,21.5336068906

7.5,100.209667686,21.5336068906

8,100.209667686,21.5336068906

8.5,100.209667686,21.5336068906

9,100.209667686,21.5087599943

9.5,100.209667686,21.5336068906

10,100.209667686,21.5336068906

10.5,100.209667686,21.5336068906

11,100.209667686,21.5336068906

11.5,100.209667686,21.5336068906

12,100.209667686,21.5336068906

12.5,101.762488929,21.5336068906

13,102.047055717,21.5336068906

13.5,102.278924953,21.5336068906

14,102.39485957,21.5336068906

14.5,102.451070294,21.5336068906

15,102.507281018,21.5336068906

15.5,102.451070294,21.5569899459

16,102.39485957,21.5336068906

16.5,102.335135676,21.5336068906

17,102.335135676,21.5087599943

17.5,102.335135676,21.5336068906

18,102.335135676,21.5336068906

18.5,102.335135676,21.5569899459

19,102.567004912,21.5336068906

19.5,102.967506318,21.5336068906

20,102.739150253,21.5336068906

20.5,102.739150253,21.5336068906

21,102.739150253,21.5569899459

21.5,102.739150253,21.5569899459

22,102.739150253,21.5336068906

22.5,102.739150253,21.5569899459

23,102.739150253,21.5336068906

23.5,102.739150253,21.5569899459

24,102.739150253,21.5336068906

24.5,102.739150253,21.5087599943

25,102.739150253,21.5336068906

25.5,102.739150253,21.5336068906

26,102.739150253,21.5569899459

26.5,102.739150253,21.5336068906

27,102.739150253,21.5569899459

27.5,102.739150253,21.5569899459

28,102.739150253,21.5336068906

28.5,102.739150253,21.5569899459

29,102.739150253,21.5336068906

29.5,102.739150253,21.5336068906

30,102.739150253,21.5569899459

30.5,102.739150253,21.5336068906

31,102.739150253,21.5336068906

31.5,102.739150253,21.5569899459

32,102.679426359,21.5336068906

32.5,102.739150253,21.5336068906

33,102.739150253,21.5336068906

33.5,102.739150253,21.5336068906

34,102.739150253,21.5569899459

34.5,102.739150253,21.5336068906

35,102.679426359,21.5336068906

35.5,102.739150253,21.5336068906

36,102.739150253,21.5336068906

36.5,102.739150253,21.5336068906

37,102.739150253,21.5336068906

37.5,102.739150253,21.5336068906

38,102.739150253,21.5336068906

38.5,102.739150253,21.5336068906

39,102.679426359,21.5336068906

39.5,102.739150253,21.5336068906

40,102.739150253,21.5336068906

40.5,102.679426359,21.5336068906

41,102.679426359,21.5336068906

41.5,102.679426359,21.5569899459

42,102.679426359,21.5569899459

42.5,102.679426359,21.5336068906

43,102.679426359,21.5569899459

43.5,102.739150253,21.5336068906

44,102.679426359,21.5336068906

44.5,102.679426359,21.5336068906

45,102.739150253,21.5087599943

45.5,102.679426359,21.5336068906

46,102.739150253,21.5336068906

46.5,102.679426359,21.5336068906

47,102.739150253,21.5087599943

47.5,102.679426359,21.5336068906

48,102.679426359,21.5087599943

48.5,102.739150253,21.5087599943

49,102.679426359,21.5336068906

49.5,102.679426359,21.5336068906

50,102.739150253,21.5087599943

50.5,102.679426359,21.5336068906

51,102.679426359,21.5336068906

51.5,102.679426359,21.5336068906

52,102.679426359,21.5336068906

52.5,102.679426359,21.5336068906

53,102.679426359,21.5336068906

53.5,102.679426359,21.5087599943

54,102.679426359,21.5087599943

54.5,102.679426359,21.5087599943

55,102.679426359,21.5087599943

55.5,102.679426359,21.5336068906

56,102.679426359,21.5087599943

56.5,102.679426359,21.5087599943

57,102.679426359,21.5336068906

57.5,102.739150253,21.5087599943

58,102.679426359,21.5087599943

58.5,102.739150253,21.5336068906

59,102.679426359,21.5336068906

59.5,102.679426359,21.5336068906

60,102.679426359,21.5087599943

60.5,102.739150253,21.5087599943

61,102.679426359,21.5087599943

61.5,102.679426359,21.5087599943

62,102.679426359,21.5336068906

62.5,102.679426359,21.5087599943

63,102.679426359,21.5087599943

63.5,102.679426359,21.5087599943

64,102.679426359,21.5087599943

64.5,102.679426359,21.5087599943

65,102.679426359,21.5087599943

65.5,102.679426359,21.5087599943

66,102.679426359,21.5336068906

66.5,102.679426359,21.5087599943

67,102.679426359,21.5087599943

67.5,102.679426359,21.5087599943

68,102.679426359,21.5336068906

68.5,102.739150253,21.5087599943

69,102.739150253,21.5087599943

69.5,102.679426359,21.5336068906

70,102.679426359,21.5087599943

70.5,102.679426359,21.5087599943

71,102.739150253,21.5087599943

71.5,102.679426359,21.5087599943

72,102.679426359,21.5087599943

72.5,102.679426359,21.5087599943

73,102.739150253,21.5087599943

73.5,102.739150253,21.5087599943

74,102.739150253,21.5087599943

74.5,102.679426359,21.5087599943

75,102.739150253,21.5087599943

75.5,102.739150253,21.5087599943

76,102.739150253,21.5087599943

76.5,102.679426359,21.5087599943

77,102.739150253,21.5087599943

77.5,102.679426359,21.5087599943

78,102.679426359,21.5087599943

78.5,102.739150253,21.5087599943

79,102.739150253,21.5087599943

79.5,102.739150253,21.5087599943

80,102.739150253,21.5087599943

80.5,102.739150253,21.5087599943

81,102.739150253,21.5087599943

81.5,102.739150253,21.5087599943

82,102.739150253,21.5087599943

82.5,102.739150253,21.5087599943

83,102.739150253,21.5087599943

83.5,102.739150253,21.5087599943

84,102.739150253,21.5087599943

84.5,102.739150253,21.5087599943

85,102.739150253,21.5336068906

85.5,102.739150253,21.5087599943

86,102.739150253,21.5087599943

86.5,102.739150253,21.5087599943

87,102.739150253,21.5087599943

87.5,102.739150253,21.5087599943

88,102.739150253,21.5087599943

88.5,102.739150253,21.5087599943

89,102.739150253,21.5087599943

89.5,102.739150253,21.5087599943

90,102.739150253,21.5087599943

90.5,102.739150253,21.5087599943

91,102.739150253,21.5087599943

91.5,102.739150253,21.5087599943

92,102.739150253,21.5087599943

92.5,102.739150253,21.5087599943

93,102.739150253,21.5087599943

93.5,102.739150253,21.5087599943

94,102.739150253,21.5087599943

94.5,102.739150253,21.5087599943

95,102.739150253,21.5087599943

95.5,102.739150253,21.5087599943

96,102.739150253,21.5087599943

96.5,102.739150253,21.5087599943

97,102.739150253,21.5087599943

97.5,102.795360977,21.5087599943

98,102.739150253,21.5087599943

98.5,102.739150253,21.5087599943

99,102.739150253,21.5087599943

99.5,102.739150253,21.5087599943

100,102.739150253,21.5087599943

100.5,102.739150253,21.4853724081

101,102.739150253,21.5087599943

101.5,102.739150253,21.5087599943

102,102.739150253,21.5087599943

102.5,102.795360977,21.5087599943

103,102.795360977,21.5087599943

103.5,102.795360977,21.5087599943

104,102.795360977,21.5087599943

104.5,102.795360977,21.5087599943

105,102.795360977,21.5087599943

105.5,102.795360977,21.5087599943

106,102.795360977,21.5087599943

106.5,102.795360977,21.5087599943

107,102.795360977,21.5087599943

107.5,102.795360977,21.5087599943

108,102.795360977,21.5087599943

108.5,102.795360977,21.5087599943

109,102.795360977,21.5087599943

109.5,102.795360977,21.5087599943

110,102.795360977,21.5087599943

110.5,102.795360977,21.5087599943

111,102.795360977,21.4853724081

111.5,102.795360977,21.5087599943

112,102.8515717,21.5087599943

112.5,102.795360977,21.4853724081

113,102.795360977,21.5087599943

113.5,102.795360977,21.5087599943

114,102.795360977,21.5087599943

114.5,102.795360977,21.5087599943

115,102.8515717,21.5087599943

115.5,102.8515717,21.5087599943

116,102.911295594,21.4853724081

116.5,102.8515717,21.5087599943

117,102.8515717,21.4853724081

117.5,102.8515717,21.5087599943

118,102.8515717,21.5087599943

118.5,102.911295594,21.5087599943

119,102.911295594,21.4853724081

119.5,102.911295594,21.5087599943

120,102.911295594,21.5087599943

120.5,102.8515717,21.5087599943

121,102.911295594,21.5087599943

121.5,102.911295594,21.5087599943

122,102.911295594,21.4853724081

122.5,102.911295594,21.4853724081

123,102.911295594,21.5087599943

123.5,102.911295594,21.5087599943

124,102.911295594,21.5087599943

124.5,102.911295594,21.5087599943

125,102.911295594,21.5087599943

125.5,102.911295594,21.4853724081

126,102.911295594,21.4853724081

126.5,102.967506318,21.5087599943

127,102.967506318,21.4853724081

127.5,102.967506318,21.4853724081

128,102.967506318,21.4853724081

128.5,102.967506318,21.4853724081

129,102.967506318,21.4853724081

129.5,102.967506318,21.5087599943

130,102.967506318,21.4853724081

130.5,102.967506318,21.5087599943

131,102.967506318,21.4853724081

131.5,102.967506318,21.4853724081

132,102.967506318,21.4853724081

132.5,102.967506318,21.5087599943

133,102.967506318,21.4853724081

133.5,102.967506318,21.5087599943

134,102.967506318,21.4853724081

134.5,102.967506318,21.5087599943

135,103.023717042,21.5087599943

