time,Pressure,Temperature
0.5,101.358474352,22.8080376433

1,101.242539734,22.8313199657

1.5,101.242539734,22.8080376433

2,101.358474352,22.8080376433

2.5,101.242539734,22.8080376433

3,101.358474352,22.8080376433

3.5,101.358474352,22.8080376433

4,101.358474352,22.8313199657

4.5,101.358474352,22.8080376433

5,101.358474352,22.8080376433

5.5,101.358474352,22.8080376433

6,101.358474352,22.8080376433

6.5,101.358474352,22.8080376433

7,101.186329011,22.8080376433

7.5,101.358474352,22.8080376433

8,101.242539734,22.8080376433

8.5,101.358474352,22.8080376433

9,101.242539734,22.7832985156

9.5,101.242539734,22.7832985156

10,101.242539734,22.8080376433

10.5,101.242539734,22.7832985156

11,101.242539734,22.8080376433

11.5,101.242539734,22.7832985156

12,101.242539734,22.8080376433

12.5,101.242539734,22.7832985156

13,102.39485957,22.7832985156

13.5,103.59987696,22.7832985156

14,104.003891536,22.7832985156

14.5,103.887956919,22.7832985156

15,103.887956919,22.7832985156

15.5,103.944167642,22.7832985156

16,103.887956919,22.7832985156

16.5,103.772022301,22.7832985156

17,103.715811577,22.7832985156

17.5,103.656087683,22.7832985156

18,103.656087683,22.8080376433

18.5,103.656087683,22.8080376433

19,103.59987696,22.8080376433

19.5,103.59987696,22.8313199657

20,103.59987696,22.8313199657

20.5,103.59987696,22.8313199657

21,103.59987696,22.856055787

21.5,103.59987696,22.856055787

22,103.543666236,22.856055787

22.5,103.59987696,22.856055787

23,103.543666236,22.856055787

23.5,103.543666236,22.8793350233

24,103.543666236,22.8793350233

24.5,103.543666236,22.8793350233

25,103.543666236,22.856055787

25.5,103.543666236,22.856055787

26,103.543666236,22.856055787

26.5,103.543666236,22.856055787

27,103.483942342,22.8793350233

27.5,103.543666236,22.8793350233

28,103.543666236,22.8793350233

28.5,103.483942342,22.8793350233

29,103.543666236,22.856055787

29.5,103.543666236,22.856055787

30,103.483942342,22.856055787

30.5,103.483942342,22.856055787

31,103.483942342,22.8793350233

31.5,103.483942342,22.8793350233

32,103.483942342,22.8793350233

32.5,103.483942342,22.8793350233

33,103.483942342,22.9026127818

33.5,103.483942342,22.856055787

34,103.427731618,22.8793350233

34.5,103.483942342,22.8793350233

35,103.427731618,22.9026127818

35.5,103.427731618,22.9026127818

36,103.427731618,22.8793350233

36.5,103.427731618,22.9026127818

37,103.483942342,22.9026127818

37.5,103.483942342,22.9026127818

38,103.427731618,22.8793350233

38.5,103.427731618,22.8793350233

39,103.427731618,22.8793350233

39.5,103.427731618,22.8793350233

40,103.427731618,22.8793350233

40.5,103.427731618,22.9026127818

41,103.427731618,22.9026127818

41.5,103.427731618,22.8793350233

42,103.427731618,22.8793350233

42.5,103.427731618,22.9026127818

43,103.427731618,22.9026127818

43.5,103.427731618,22.8793350233

44,103.427731618,22.8793350233

44.5,103.427731618,22.8793350233

45,103.427731618,22.9026127818

45.5,103.427731618,22.8793350233

46,103.371520895,22.9026127818

46.5,103.371520895,22.9026127818

47,103.427731618,22.9026127818

47.5,103.427731618,22.9026127818

48,103.427731618,22.9026127818

48.5,103.427731618,22.9026127818

49,103.427731618,22.9026127818

49.5,103.427731618,22.9026127818

50,103.427731618,22.8793350233

50.5,103.427731618,22.9026127818

51,103.427731618,22.8793350233

51.5,103.427731618,22.9026127818

52,103.427731618,22.8793350233

52.5,103.427731618,22.9026127818

53,103.427731618,22.9026127818

53.5,103.427731618,22.9026127818

54,103.427731618,22.9026127818

54.5,103.427731618,22.8793350233

55,103.427731618,22.9026127818

55.5,103.427731618,22.9026127818

56,103.427731618,22.9026127818

56.5,103.427731618,22.9026127818

57,103.427731618,22.9026127818

57.5,103.427731618,22.9026127818

58,103.427731618,22.9026127818

58.5,103.427731618,22.9026127818

59,103.427731618,22.9026127818

59.5,103.427731618,22.9026127818

60,103.427731618,22.9026127818

60.5,103.427731618,22.9273437946

61,103.427731618,22.9026127818

61.5,103.427731618,22.9026127818

62,103.427731618,22.9026127818

62.5,103.427731618,22.9026127818

63,103.427731618,22.9026127818

63.5,103.427731618,22.9026127818

64,103.427731618,22.9273437946

64.5,103.427731618,22.9026127818

65,103.427731618,22.9273437946

65.5,103.427731618,22.9026127818

66,103.483942342,22.9026127818

66.5,103.427731618,22.9026127818

67,103.427731618,22.9273437946

67.5,103.427731618,22.9273437946

68,103.427731618,22.9273437946

68.5,103.483942342,22.9273437946

69,103.427731618,22.9273437946

69.5,103.427731618,22.9273437946

70,103.483942342,22.9273437946

70.5,103.483942342,22.9273437946

71,103.427731618,22.9273437946

71.5,103.427731618,22.9273437946

72,103.427731618,22.9273437946

72.5,103.427731618,22.9273437946

73,103.483942342,22.9273437946

73.5,103.483942342,22.9273437946

74,103.427731618,22.9273437946

74.5,103.483942342,22.9273437946

75,103.427731618,22.9273437946

75.5,103.483942342,22.9273437946

76,103.483942342,22.9273437946

76.5,103.427731618,22.9273437946

77,103.483942342,22.9273437946

77.5,103.483942342,22.9273437946

78,103.483942342,22.9273437946

78.5,103.483942342,22.9273437946

79,103.483942342,22.9273437946

79.5,103.483942342,22.9273437946

80,103.483942342,22.9273437946

80.5,103.543666236,22.9273437946

81,103.483942342,22.9273437946

81.5,103.543666236,22.9273437946

82,103.483942342,22.9273437946

82.5,103.543666236,22.9273437946

83,103.543666236,22.9273437946

83.5,103.543666236,22.9273437946

84,103.543666236,22.9273437946

84.5,103.543666236,22.9273437946

85,103.543666236,22.9273437946

85.5,103.483942342,22.9273437946

86,103.543666236,22.9273437946

86.5,103.543666236,22.9273437946

87,103.543666236,22.9273437946

87.5,103.543666236,22.9273437946

88,103.543666236,22.9273437946

88.5,103.543666236,22.9273437946

89,103.543666236,22.9273437946

89.5,103.543666236,22.9273437946

90,103.543666236,22.9273437946

90.5,103.543666236,22.9273437946

91,103.543666236,22.9273437946

91.5,103.59987696,22.9273437946

92,103.59987696,22.9273437946

92.5,103.59987696,22.9506185434

93,103.59987696,22.9506185434

93.5,103.59987696,22.9506185434

94,103.59987696,22.9273437946

94.5,103.59987696,22.9273437946

95,103.59987696,22.9506185434

95.5,103.59987696,22.9273437946

96,103.59987696,22.9506185434

96.5,103.59987696,22.9506185434

97,103.59987696,22.9506185434

97.5,103.59987696,22.9273437946

98,103.59987696,22.9506185434

98.5,103.59987696,22.9506185434

99,103.59987696,22.9506185434

99.5,103.59987696,22.9506185434

100,103.656087683,22.9506185434

100.5,103.59987696,22.9506185434

101,103.59987696,22.9506185434

101.5,103.656087683,22.9506185434

102,103.59987696,22.9753463857

102.5,103.656087683,22.9506185434

103,103.656087683,22.9506185434

103.5,103.656087683,22.9506185434

