time,Pressure,Temperature
0.5,100.209667686,21.5336068906

1,100.209667686,21.5336068906

1.5,100.209667686,21.5336068906

2,100.209667686,21.5336068906

2.5,100.209667686,21.5087599943

3,100.209667686,21.5087599943

3.5,100.209667686,21.5336068906

4,100.209667686,21.5087599943

4.5,100.209667686,21.5087599943

5,100.209667686,21.5087599943

5.5,100.209667686,21.5336068906

6,100.209667686,21.5336068906

6.5,100.209667686,21.5087599943

7,100.209667686,21.5087599943

7.5,100.209667686,21.5087599943

8,100.26587841,21.5087599943

8.5,100.209667686,21.5087599943

9,100.209667686,21.5087599943

9.5,100.26587841,21.5087599943

10,100.209667686,21.5087599943

10.5,100.209667686,21.5087599943

11,100.209667686,21.5087599943

11.5,100.209667686,21.5087599943

12,100.322089134,21.5087599943

12.5,101.014183669,21.5087599943

13,102.162990335,21.5087599943

13.5,102.507281018,21.5087599943

14,102.679426359,21.5087599943

14.5,102.739150253,21.5087599943

15,102.739150253,21.5087599943

15.5,102.623215635,21.5087599943

16,102.679426359,21.5087599943

16.5,102.679426359,21.5087599943

17,102.679426359,21.5087599943

17.5,102.679426359,21.5087599943

18,102.623215635,21.5087599943

18.5,102.623215635,21.5087599943

19,102.679426359,21.5087599943

19.5,102.739150253,21.5087599943

20,102.739150253,21.5087599943

20.5,102.623215635,21.5087599943

21,102.623215635,21.5087599943

21.5,102.623215635,21.5087599943

22,102.567004912,21.5087599943

22.5,102.567004912,21.5087599943

23,102.567004912,21.5336068906

23.5,102.567004912,21.5087599943

24,102.507281018,21.5087599943

24.5,102.507281018,21.5336068906

25,102.507281018,21.5087599943

25.5,102.507281018,21.5087599943

26,102.507281018,21.5336068906

26.5,102.507281018,21.5087599943

27,102.567004912,21.5336068906

27.5,102.507281018,21.5336068906

28,102.507281018,21.5336068906

28.5,102.507281018,21.5336068906

29,102.451070294,21.5087599943

29.5,102.451070294,21.5087599943

30,102.507281018,21.5087599943

30.5,102.507281018,21.5087599943

31,102.451070294,21.5087599943

31.5,102.451070294,21.5336068906

32,102.451070294,21.5087599943

32.5,102.451070294,21.5087599943

33,102.451070294,21.5087599943

33.5,102.507281018,21.5087599943

34,102.567004912,21.4619826058

34.5,102.451070294,21.5087599943

35,102.451070294,21.5087599943

35.5,102.451070294,21.5087599943

36,102.451070294,21.5087599943

36.5,102.451070294,21.5087599943

37,102.451070294,21.5087599943

37.5,102.451070294,21.5087599943

38,102.451070294,21.5087599943

38.5,102.451070294,21.5087599943

39,102.451070294,21.5087599943

39.5,102.451070294,21.5087599943

40,102.451070294,21.5087599943

40.5,102.451070294,21.5087599943

41,102.451070294,21.5087599943

41.5,102.451070294,21.5087599943

42,102.451070294,21.5087599943

42.5,102.451070294,21.5087599943

43,102.451070294,21.5087599943

43.5,102.451070294,21.5087599943

44,102.451070294,21.5087599943

44.5,102.451070294,21.5087599943

45,102.451070294,21.5336068906

45.5,102.451070294,21.5087599943

46,102.451070294,21.5336068906

46.5,102.451070294,21.5087599943

47,102.451070294,21.5336068906

47.5,102.451070294,21.5087599943

48,102.451070294,21.5087599943

48.5,102.451070294,21.5087599943

49,102.451070294,21.5087599943

49.5,102.451070294,21.5087599943

50,102.451070294,21.5087599943

50.5,102.451070294,21.5087599943

51,102.451070294,21.5087599943

51.5,102.451070294,21.5087599943

52,102.451070294,21.5087599943

52.5,102.451070294,21.5087599943

53,102.451070294,21.5087599943

53.5,102.451070294,21.5087599943

54,102.451070294,21.5087599943

54.5,102.451070294,21.5087599943

55,102.451070294,21.5087599943

55.5,102.451070294,21.5087599943

56,102.451070294,21.5087599943

56.5,102.451070294,21.5336068906

57,102.451070294,21.5087599943

57.5,102.451070294,21.5087599943

58,102.451070294,21.5087599943

58.5,102.507281018,21.5087599943

59,102.451070294,21.5087599943

59.5,102.507281018,21.5087599943

60,102.451070294,21.5087599943

60.5,102.451070294,21.5087599943

61,102.507281018,21.5336068906

61.5,102.507281018,21.5087599943

62,102.507281018,21.5087599943

62.5,102.507281018,21.5087599943

63,102.451070294,21.5087599943

63.5,102.507281018,21.5087599943

64,102.507281018,21.5087599943

64.5,102.507281018,21.5087599943

65,102.507281018,21.5087599943

65.5,102.507281018,21.5087599943

66,102.507281018,21.5087599943

66.5,102.507281018,21.5087599943

67,102.507281018,21.5087599943

67.5,102.507281018,21.5087599943

68,102.567004912,21.5087599943

68.5,102.507281018,21.5087599943

69,102.507281018,21.5087599943

69.5,102.567004912,21.5087599943

70,102.567004912,21.5336068906

70.5,102.567004912,21.5087599943

71,102.567004912,21.5087599943

71.5,102.567004912,21.5087599943

72,102.567004912,21.5087599943

72.5,102.567004912,21.5087599943

73,102.567004912,21.5087599943

73.5,102.567004912,21.5087599943

74,102.623215635,21.5087599943

74.5,102.567004912,21.5087599943

75,102.623215635,21.5087599943

75.5,102.623215635,21.5087599943

76,102.679426359,21.5087599943

76.5,102.679426359,21.5087599943

77,102.623215635,21.5087599943

77.5,102.679426359,21.5087599943

78,102.679426359,21.5087599943

78.5,102.623215635,21.5087599943

79,102.679426359,21.5087599943

79.5,102.679426359,21.5087599943

80,102.679426359,21.5087599943

80.5,102.679426359,21.5087599943

81,102.739150253,21.5087599943

81.5,102.679426359,21.5087599943

82,102.679426359,21.5087599943

82.5,102.739150253,21.5087599943

83,102.739150253,21.5087599943

83.5,102.739150253,21.5087599943

84,102.739150253,21.4853724081

84.5,102.739150253,21.5087599943

85,102.739150253,21.5087599943

85.5,102.795360977,21.5087599943

86,102.739150253,21.5087599943

86.5,102.795360977,21.5087599943

87,102.795360977,21.4853724081

87.5,102.795360977,21.5087599943

88,102.795360977,21.5087599943

88.5,102.795360977,21.5087599943

89,102.795360977,21.5087599943

89.5,102.8515717,21.5087599943

90,102.8515717,21.5087599943

90.5,102.795360977,21.5087599943

91,102.8515717,21.5087599943

91.5,102.911295594,21.4853724081

92,102.911295594,21.5087599943

92.5,102.911295594,21.5087599943

93,102.911295594,21.5087599943

93.5,102.967506318,21.5087599943

94,102.967506318,21.5087599943

94.5,102.967506318,21.5087599943

95,102.911295594,21.5087599943

95.5,102.967506318,21.5087599943

96,102.967506318,21.5087599943

96.5,102.967506318,21.5087599943

97,103.023717042,21.5087599943

97.5,103.023717042,21.5087599943

98,103.023717042,21.5087599943

98.5,103.023717042,21.5087599943

99,103.083440936,21.5087599943

99.5,103.083440936,21.5087599943

100,103.083440936,21.5087599943

100.5,103.139651659,21.5087599943

101,103.139651659,21.5087599943

101.5,103.139651659,21.5087599943

102,103.139651659,21.5087599943

102.5,103.139651659,21.5087599943

103,103.139651659,21.5087599943

103.5,103.199375553,21.4853724081

104,103.139651659,21.5087599943

104.5,103.199375553,21.5087599943

105,103.199375553,21.5087599943

105.5,103.199375553,21.5087599943

106,103.255586277,21.5087599943

106.5,103.255586277,21.5087599943

107,103.371520895,21.4619826058

107.5,103.255586277,21.4853724081

108,103.311797001,21.4853724081

108.5,103.311797001,21.5087599943

109,103.371520895,21.4853724081

109.5,103.371520895,21.5087599943

110,103.371520895,21.5087599943

110.5,103.371520895,21.5087599943

111,103.371520895,21.5087599943

111.5,103.371520895,21.5087599943

112,103.427731618,21.4853724081

112.5,103.427731618,21.5087599943

113,103.427731618,21.5087599943

113.5,103.483942342,21.5087599943

114,103.427731618,21.4853724081

114.5,103.483942342,21.5087599943

115,103.543666236,21.5087599943

115.5,103.543666236,21.5087599943

116,103.543666236,21.5087599943

116.5,103.543666236,21.5087599943

117,103.59987696,21.5087599943

117.5,103.59987696,21.5087599943

118,103.59987696,21.5087599943

118.5,103.59987696,21.5087599943

119,103.59987696,21.5087599943

119.5,103.656087683,21.5087599943

120,103.656087683,21.5087599943

120.5,103.656087683,21.5087599943

121,103.715811577,21.5087599943

121.5,103.715811577,21.5087599943

122,103.715811577,21.5087599943

122.5,103.772022301,21.5087599943

123,103.772022301,21.5087599943

123.5,103.772022301,21.5087599943

124,103.831746195,21.4853724081

124.5,103.831746195,21.5087599943

125,103.831746195,21.5087599943

125.5,103.887956919,21.5087599943

126,103.887956919,21.5087599943

126.5,103.887956919,21.5087599943

127,103.887956919,21.5087599943

127.5,103.887956919,21.5087599943

128,103.944167642,21.5087599943

128.5,103.944167642,21.5087599943

129,104.003891536,21.5087599943

129.5,104.06010226,21.5087599943

130,104.003891536,21.5087599943

130.5,104.06010226,21.5087599943

131,104.06010226,21.5087599943

131.5,104.116312984,21.5087599943

132,104.116312984,21.5087599943

132.5,104.116312984,21.5087599943

133,104.116312984,21.5087599943

133.5,104.116312984,21.5087599943

134,104.176036878,21.5087599943

134.5,104.176036878,21.5087599943

135,104.176036878,21.5087599943

