time,Pressure,Temperature
0.5,101.242539734,23.0233429027

1,101.358474352,23.0233429027

1.5,101.242539734,23.0233429027

2,101.358474352,23.0233429027

2.5,101.358474352,23.0233429027

3,101.358474352,23.0233429027

3.5,101.358474352,22.9986181763

4,101.242539734,22.9986181763

4.5,101.358474352,22.9986181763

5,101.242539734,22.9986181763

5.5,101.242539734,22.9986181763

6,101.358474352,22.9986181763

6.5,101.358474352,22.9986181763

7,101.242539734,22.9986181763

7.5,101.242539734,22.9986181763

8,101.358474352,22.9986181763

8.5,101.358474352,22.9986181763

9,101.242539734,22.9986181763

9.5,101.358474352,22.9986181763

10,101.358474352,22.9986181763

10.5,101.358474352,22.9986181763

11,102.795360977,22.9986181763

11.5,103.483942342,22.9986181763

12,103.772022301,22.9753463857

12.5,103.59987696,22.9753463857

13,103.59987696,22.9753463857

13.5,103.656087683,22.9753463857

14,103.656087683,22.9753463857

14.5,103.715811577,22.9986181763

15,103.715811577,22.9986181763

15.5,103.656087683,22.9986181763

16,103.656087683,22.9986181763

16.5,103.715811577,22.9986181763

17,103.715811577,22.9986181763

17.5,103.715811577,22.9986181763

18,103.715811577,22.9986181763

18.5,103.831746195,23.0233429027

19,103.772022301,23.0233429027

19.5,103.831746195,23.0233429027

20,103.831746195,23.0233429027

20.5,103.831746195,23.0233429027

21,103.887956919,23.0233429027

21.5,103.887956919,23.0233429027

22,103.944167642,23.0233429027

22.5,104.003891536,23.0466117864

23,104.06010226,23.0466117864

23.5,104.116312984,23.0466117864

24,104.116312984,23.0233429027

24.5,104.176036878,23.0233429027

25,104.288458325,23.0233429027

25.5,104.288458325,23.0233429027

26,104.348182219,23.0233429027

26.5,104.464116837,23.0233429027

27,104.576538284,23.0466117864

27.5,104.636262178,23.0466117864

28,104.748683625,23.0466117864

28.5,104.808407519,23.0233429027

29,104.920828967,23.0466117864

29.5,105.036763584,23.0466117864

30,105.208908926,23.0466117864

30.5,105.26863282,23.0466117864

31,105.440778161,23.0466117864

31.5,105.553199608,23.0466117864

32,105.72534495,23.0466117864

32.5,105.841279567,23.0466117864

33,106.013424909,23.0466117864

33.5,106.129359526,23.0466117864

34,106.357715591,23.0466117864

34.5,106.473650209,23.0466117864

35,106.705519444,23.0466117864

35.5,106.877664786,23.0466117864

36,107.049810127,23.0466117864

36.5,107.278166192,23.0466117864

37,107.39410081,23.0466117864

37.5,107.622456875,23.0466117864

38,107.794602216,23.0466117864

38.5,107.970260728,23.0466117864

39,108.198616793,23.0466117864

39.5,108.31455141,23.0466117864

40,108.486696752,23.0466117864

40.5,108.830987434,23.0466117864

41,108.946922052,23.0466117864

41.5,109.119067393,23.0713334514

42,109.347423459,23.0466117864

42.5,109.579292694,23.0466117864

43,109.691714141,23.0466117864

43.5,109.923583377,23.0466117864

44,110.095728718,23.0466117864

44.5,110.211663336,23.0466117864

45,110.440019401,23.0466117864

45.5,110.612164742,23.0466117864

46,110.784310083,23.0466117864

46.5,110.956455425,23.0466117864

47,111.18832466,23.0713334514

47.5,111.360470001,23.0466117864

48,111.532615343,23.0466117864

48.5,111.704760684,23.0466117864

49,111.933116749,23.0466117864

49.5,112.108775261,23.0466117864

50,112.280920602,23.0713334514

50.5,112.393342049,23.0466117864

51,112.565487391,23.0466117864

51.5,112.797356626,23.0466117864

52,112.913291244,23.0466117864

52.5,113.085436585,23.0466117864

53,113.31379265,23.0466117864

53.5,113.485937991,23.0466117864

