time,Pressure,Temperature
0.5,100.209667686,21.9906559107

1,100.209667686,22.0154575034

1.5,100.209667686,21.9906559107

2,100.209667686,21.9906559107

2.5,100.209667686,21.9906559107

3,100.209667686,21.9906559107

3.5,100.26587841,21.9673112296

4,100.209667686,21.9673112296

4.5,100.26587841,21.9673112296

5,100.209667686,21.9673112296

5.5,100.26587841,21.9906559107

6,100.209667686,21.9906559107

6.5,100.26587841,21.9906559107

7,100.209667686,21.9906559107

7.5,100.209667686,21.9673112296

8,100.209667686,21.9673112296

8.5,100.209667686,21.9673112296

9,100.209667686,21.9673112296

9.5,100.209667686,21.9673112296

10,100.209667686,21.9673112296

10.5,100.209667686,21.9673112296

11,99.6932316621,21.9673112296

11.5,102.162990335,21.9425053606

12,102.967506318,21.9673112296

12.5,103.139651659,21.9673112296

13,103.199375553,21.9673112296

13.5,103.311797001,21.9673112296

14,103.371520895,21.9673112296

14.5,103.427731618,21.9673112296

15,103.483942342,21.9673112296

15.5,103.543666236,21.9425053606

16,103.371520895,21.9673112296

16.5,103.483942342,21.9425053606

17,103.543666236,21.9673112296

17.5,103.656087683,21.9673112296

18,103.656087683,21.9673112296

18.5,103.656087683,21.9673112296

19,103.715811577,21.9673112296

19.5,103.715811577,21.9673112296

20,103.715811577,21.9673112296

20.5,103.715811577,21.9673112296

21,103.772022301,21.9673112296

21.5,103.772022301,21.9673112296

22,103.772022301,21.9906559107

22.5,103.772022301,21.9673112296

23,103.831746195,21.9906559107

23.5,103.831746195,21.9906559107

24,103.831746195,21.9906559107

24.5,103.831746195,22.0154575034

25,103.831746195,22.0154575034

25.5,103.887956919,22.0154575034

26,103.887956919,22.0154575034

26.5,103.887956919,22.0154575034

27,103.887956919,22.0154575034

27.5,103.887956919,22.0154575034

28,104.003891536,22.0387981862

28.5,103.944167642,22.0387981862

29,103.887956919,22.0387981862

29.5,104.003891536,22.0387981862

30,104.003891536,22.0387981862

30.5,104.06010226,22.0387981862

31,104.116312984,22.0387981862

31.5,104.116312984,22.0387981862

32,104.116312984,22.0387981862

32.5,104.176036878,22.0387981862

33,104.232247601,22.0387981862

33.5,104.288458325,22.0387981862

34,104.288458325,22.0387981862

34.5,104.348182219,22.0387981862

35,104.348182219,22.0387981862

35.5,104.464116837,22.0387981862

36,104.464116837,22.0387981862

36.5,104.52032756,22.0387981862

37,104.576538284,22.0387981862

37.5,104.636262178,22.0387981862

38,104.692472902,22.0387981862

38.5,104.748683625,22.0387981862

39,104.864618243,22.0387981862

39.5,104.920828967,22.0387981862

40,104.980552861,22.0387981862

40.5,105.036763584,22.0387981862

41,105.152698202,22.0387981862

41.5,105.26863282,22.0387981862

42,105.381054267,22.0387981862

42.5,105.440778161,22.0387981862

43,105.612923502,22.0387981862

43.5,105.72534495,22.0387981862

44,105.841279567,22.0387981862

44.5,105.957214185,22.0387981862

45,106.129359526,22.0387981862

45.5,106.301504868,22.0154575034

46,106.417439485,22.0154575034

46.5,106.64579555,22.0154575034

47,106.817940892,21.9906559107

47.5,106.990086233,21.9906559107

48,107.221955468,21.9673112296

48.5,107.337890086,21.9673112296

49,107.566246151,21.9673112296

49.5,107.794602216,21.9673112296

50,108.026471451,21.9673112296

50.5,108.198616793,21.9425053606

51,108.486696752,21.9425053606

51.5,108.774776711,21.9425053606

52,109.003132776,21.9425053606

52.5,109.235002011,21.9425053606

53,109.407147352,21.9425053606

53.5,109.635503418,21.9425053606

54,109.863859483,21.9425053606

54.5,110.095728718,21.9425053606

55,110.324084783,21.9425053606

55.5,110.612164742,21.9425053606

56,110.784310083,21.9425053606

56.5,111.016179319,21.9425053606

57,111.304259278,21.9425053606

57.5,111.532615343,21.9425053606

58,111.820695302,21.9425053606

58.5,112.108775261,21.9425053606

59,112.393342049,21.9425053606

59.5,112.681422008,21.9425053606

60,113.025712691,21.9425053606

60.5,113.257581926,21.9425053606

61,113.545661885,21.9425053606

61.5,113.830228674,21.9425053606

62,114.062097909,21.9425053606

62.5,114.290453974,21.9425053606

63,114.578533933,21.9425053606

63.5,114.866613892,21.9425053606

64,115.154693851,21.9425053606

64.5,115.383049916,21.9425053606

65,115.671129875,21.9425053606

65.5,116.015420558,21.9425053606

66,116.303500517,21.9425053606

66.5,116.591580476,21.9425053606

67,116.935871159,21.9425053606

67.5,117.164227224,21.9425053606

68,117.452307183,21.9425053606

68.5,117.740387142,21.9425053606

69,117.968743207,21.9425053606

69.5,118.31654706,21.9425053606

70,118.601113849,21.9425053606

70.5,118.832983084,21.9425053606

71,119.177273767,21.9673112296

71.5,119.349419108,21.9425053606

72,119.693709791,21.9673112296

72.5,119.925579026,21.9673112296

73,120.213658985,21.9425053606

73.5,120.557949668,21.9425053606

74,120.786305733,21.9673112296

74.5,121.130596415,21.9425053606

75,121.362465651,21.9673112296

75.5,121.590821716,21.9673112296

76,121.878901675,21.9673112296

76.5,122.10725774,21.9673112296

77,122.455061593,21.9673112296

77.5,122.683417658,21.9673112296

78,123.02770834,21.9673112296

78.5,123.371999023,21.9673112296

79,123.719802876,21.9673112296

79.5,124.004369665,21.9673112296

80,124.292449624,21.9673112296

80.5,124.636740306,21.9673112296

81,124.984544159,21.9673112296

81.5,125.212900224,21.9673112296

82,125.500980183,21.9673112296

82.5,125.789060142,21.9673112296

83,126.073626931,21.9673112296

83.5,126.305496166,21.9673112296

84,126.593576125,21.9673112296

84.5,126.878142914,21.9673112296

85,127.110012149,21.9673112296

85.5,127.338368215,21.9673112296

86,127.626448174,21.9673112296

86.5,127.914528133,21.9673112296

87,128.202608092,21.9673112296

87.5,128.490688051,21.9906559107

88,128.775254839,21.9906559107

88.5,129.123058692,21.9673112296

89,129.407625481,21.9906559107

89.5,129.751916164,21.9673112296

90,130.039996123,21.9906559107

90.5,130.384286805,21.9906559107

91,130.844512106,22.0154575034

91.5,131.132592065,21.9906559107

92,131.420672024,21.9906559107

92.5,131.649028089,21.9673112296

93,131.880897324,21.9906559107

93.5,132.168977283,21.9673112296

94,132.397333348,21.9673112296

94.5,132.629202583,21.9906559107

95,132.913769372,21.9906559107

95.5,133.145638607,21.9906559107

96,133.48992929,21.9906559107

96.5,133.718285355,21.9906559107

97,133.95015459,21.9906559107

97.5,134.238234549,21.9906559107

98,134.466590614,21.9906559107

98.5,134.754670573,21.9673112296

99,134.983026639,21.9673112296

99.5,135.271106598,22.0154575034

100,135.502975833,21.9906559107

100.5,135.731331898,21.9906559107

101,136.019411857,21.9673112296

101.5,136.247767922,21.9906559107

102,136.479637157,21.9906559107

102.5,136.707993222,21.9906559107

103,136.996073181,21.9673112296

103.5,137.28415314,21.9906559107

104,137.572233099,21.9673112296

104.5,137.856799888,21.9673112296

105,138.260814465,21.9906559107

105.5,138.548894424,21.9673112296

106,138.777250489,21.9906559107

106.5,139.065330448,21.9906559107

107,139.353410407,21.9673112296

107.5,139.641490366,21.9673112296

108,139.926057154,21.9906559107

108.5,140.214137113,21.9673112296

109,140.446006349,21.9906559107

109.5,140.790297031,21.9906559107

110,141.018653096,21.9673112296

110.5,141.362943779,21.9673112296

111,141.594813014,21.9673112296

111.5,141.882892973,21.9673112296

112,142.170972932,21.9906559107

112.5,142.455539721,21.9673112296

113,142.687408956,21.9906559107

113.5,142.975488915,21.9673112296

114,143.260055704,21.9673112296

114.5,143.548135663,21.9673112296

115,143.780004898,21.9673112296

115.5,144.008360963,21.9906559107

116,144.296440922,21.9673112296

116.5,144.524796988,21.9673112296

117,144.756666223,21.9906559107

117.5,144.985022288,21.9673112296

118,145.216891523,21.9673112296

118.5,145.561182206,21.9673112296

119,145.789538271,21.9673112296

119.5,146.021407506,21.9673112296

120,146.309487465,21.9673112296

120.5,146.53784353,21.9673112296

121,146.825923489,21.9673112296

121.5,147.054279554,21.9673112296

122,147.28614879,21.9673112296

122.5,147.514504855,21.9673112296

123,147.858795537,21.9673112296

123.5,148.146875496,21.9673112296

124,148.378744732,21.9673112296

124.5,148.66331152,21.9673112296

125,148.951391479,21.9673112296

125.5,149.183260715,21.9673112296

126,149.527551397,21.9673112296

126.5,149.815631356,21.9673112296

127,150.043987421,21.9673112296

127.5,150.272343486,21.9673112296

128,150.620147339,21.9673112296

128.5,150.904714128,21.9673112296

129,151.136583363,21.9673112296

129.5,151.424663322,21.9673112296

130,151.712743281,21.9673112296

130.5,151.99731007,21.9673112296

131,152.285390029,21.9673112296

131.5,152.573469988,21.9425053606

132,152.917760671,21.9673112296

132.5,153.262051354,21.9425053606

133,153.550131313,21.9425053606

133.5,153.838211272,21.9425053606

134,154.182501954,21.9673112296

134.5,154.470581913,21.9425053606

135,154.758661872,21.9425053606

135.5,155.043228661,21.9673112296

136,155.391032514,21.9425053606

136.5,155.675599303,21.9425053606

137,155.963679262,21.9425053606

137.5,156.251759221,21.9425053606

138,156.53983918,21.9425053606

138.5,156.827919139,21.9673112296

139,157.112485927,21.9425053606

139.5,157.400565886,21.9425053606

140,157.688645845,21.9425053606

140.5,157.920515081,21.9425053606

141,158.205081869,21.9425053606

141.5,158.552885722,21.9425053606

142,158.781241787,21.9425053606

142.5,159.069321746,21.9425053606

143,159.357401705,21.9673112296

143.5,159.641968494,21.9425053606

144,159.930048453,21.9425053606

144.5,160.274339136,21.9425053606

145,160.562419095,21.9425053606

145.5,160.850499054,21.9425053606

146,161.078855119,21.9425053606

146.5,161.426658972,21.9425053606

147,161.711225761,21.9425053606

147.5,161.99930572,21.9425053606

148,162.287385679,21.9425053606

148.5,162.575465637,21.9425053606

149,162.863545596,21.9425053606

149.5,163.207836279,21.9425053606

150,163.436192344,21.9425053606

150.5,163.780483027,21.9425053606

151,164.068562986,21.9425053606

151.5,164.300432221,21.9425053606

152,164.58499901,21.9425053606

152.5,164.873078969,21.9425053606

153,165.161158928,21.9425053606

153.5,165.449238887,21.9425053606

154,165.737318846,21.9425053606

154.5,166.081609529,21.9425053606

155,166.25375487,21.9425053606

155.5,166.598045553,21.9425053606

156,166.886125512,21.9425053606

156.5,167.114481577,21.9425053606

157,167.346350812,21.9425053606

157.5,167.746852218,21.9425053606

158,168.034932177,21.9425053606

158.5,168.266801413,21.9425053606

159,168.611092095,21.9425053606

159.5,168.899172054,21.9425053606

160,169.183738843,21.9425053606

160.5,169.471818802,21.9425053606

161,169.759898761,21.9425053606

161.5,170.04797872,21.9425053606

162,170.276334785,21.9425053606

162.5,170.50820402,21.9425053606

163,170.852494703,21.9425053606

163.5,171.140574662,21.9425053606

164,171.425141451,21.9425053606

164.5,171.657010686,21.9425053606

165,171.945090645,21.9425053606

165.5,172.17344671,21.9425053606

166,172.405315946,21.9191566283

166.5,172.749606628,21.9191566283

167,173.037686587,21.9425053606

167.5,173.266042652,21.9425053606

168,173.554122611,21.9425053606

168.5,173.898413294,21.9191566283

169,174.186493253,21.9425053606

169.5,174.414849318,21.9425053606

170,174.702929277,21.9425053606

170.5,175.04721996,21.9425053606

171,175.335299919,21.9425053606

171.5,175.623379878,21.9425053606

172,175.911459837,21.9425053606

172.5,176.255750519,21.9191566283

173,176.484106584,21.9425053606

173.5,176.828397267,21.9191566283

174,177.116477226,21.9425053606

174.5,177.404557185,21.9425053606

175,177.692637144,21.9425053606

175.5,177.920993209,21.9191566283

176,178.265283892,21.9191566283

176.5,178.553363851,21.9191566283

177,178.785233086,21.9425053606

177.5,179.073313045,21.9191566283

178,179.357879834,21.9191566283

178.5,179.645959793,21.9191566283

179,179.934039752,21.9425053606

179.5,180.222119711,21.9191566283

180,180.51019967,21.9191566283
