time,Pressure,Temperature
0.5,100.209667686,21.5569899459

1,100.209667686,21.5818320567

1.5,100.209667686,21.5569899459

2,100.209667686,21.5569899459

2.5,100.209667686,21.5569899459

3,100.209667686,21.5569899459

3.5,100.209667686,21.5569899459

4,100.209667686,21.5569899459

4.5,100.209667686,21.5569899459

5,100.209667686,21.5569899459

5.5,100.209667686,21.5569899459

6,100.209667686,21.5569899459

6.5,100.26587841,21.5569899459

7,100.209667686,21.5818320567

7.5,100.26587841,21.5569899459

8,100.26587841,21.6052106349

8.5,100.209667686,21.5818320567

9,100.26587841,21.6052106349

9.5,100.26587841,21.6052106349

10,100.209667686,21.6052106349

10.5,100.26587841,21.6300480171

11,100.26587841,21.6052106349

11.5,100.209667686,21.6300480171

12,100.209667686,21.6300480171

12.5,100.209667686,21.6300480171

13,100.26587841,21.6300480171

13.5,102.106779611,21.6300480171

14,102.047055717,21.6300480171

14.5,102.162990335,21.6300480171

15,102.567004912,21.6300480171

15.5,102.623215635,21.6300480171

16,102.795360977,21.6300480171

16.5,102.623215635,21.6300480171

17,102.739150253,21.6300480171

17.5,102.911295594,21.6300480171

18,102.967506318,21.6300480171

18.5,103.139651659,21.6052106349

19,103.139651659,21.6300480171

19.5,103.083440936,21.6300480171

20,103.083440936,21.6300480171

20.5,103.083440936,21.6300480171

21,103.083440936,21.6052106349

21.5,103.083440936,21.6300480171

22,103.139651659,21.6300480171

22.5,103.139651659,21.6052106349

23,103.139651659,21.6300480171

23.5,103.083440936,21.6300480171

24,103.083440936,21.6300480171

24.5,103.083440936,21.6052106349

25,103.139651659,21.6300480171

25.5,103.083440936,21.6300480171

26,103.083440936,21.6300480171

26.5,103.139651659,21.6300480171

27,103.083440936,21.6300480171

27.5,103.083440936,21.6300480171

28,103.083440936,21.6300480171

28.5,103.083440936,21.6300480171

29,103.083440936,21.6300480171

29.5,103.023717042,21.6300480171

