time,Pressure,Temperature
0,98.6990044866,24.9234783713
0.5,98.6990044866,24.8509931762
1,98.7552152103,24.8509931762
1.5,98.7552152103,24.8509931762
2,98.7552152103,24.8509931762
2.5,98.6990044866,24.8509931762
3,98.7552152103,24.8509931762
3.5,98.6990044866,24.8509931762
4,98.6990044866,24.8509931762
4.5,98.6990044866,24.8509931762
5,98.7552152103,24.8509931762
5.5,98.7552152103,24.8509931762
6,98.7552152103,24.8509931762
6.5,98.6990044866,24.8509931762
7,98.7552152103,24.8509931762
7.5,98.6990044866,24.8509931762
8,98.7552152103,24.8277969538
8.5,98.6990044866,24.8509931762
9,98.7552152103,24.8509931762
9.5,98.7552152103,24.8509931762
10,98.7552152103,24.8277969538
10.5,99.2716512343,24.8509931762
11,100.4204579,24.8509931762
11.5,101.966252802,24.8509931762
12,102.482688826,24.8509931762
12.5,102.310543485,24.8509931762
13,102.310543485,24.8277969538
13.5,103.115059468,24.8509931762
14,102.99912485,24.8509931762
14.5,102.99912485,24.8509931762
15,102.99912485,24.8509931762
15.5,102.942914126,24.8277969538
16,102.942914126,24.8509931762
16.5,102.942914126,24.8509931762
17,102.99912485,24.8277969538
17.5,102.99912485,24.8509931762
18,103.058848744,24.8509931762
18.5,103.115059468,24.8509931762
19,103.115059468,24.8509931762
19.5,103.115059468,24.8509931762
20,103.230994085,24.8277969538
20.5,103.287204809,24.8509931762
21,103.171270191,24.8277969538
21.5,103.115059468,24.8277969538
22,103.115059468,24.8509931762
22.5,103.115059468,24.8277969538
23,103.115059468,24.8509931762
23.5,103.115059468,24.8277969538
24,103.115059468,24.8277969538
24.5,103.115059468,24.8277969538
25,103.115059468,24.8277969538
25.5,103.115059468,24.8031504355
26,103.115059468,24.8277969538
26.5,103.115059468,24.8277969538
27,103.115059468,24.8277969538
27.5,103.115059468,24.8277969538
28,103.115059468,24.8277969538
28.5,103.115059468,24.8509931762
29,103.230994085,24.8277969538
29.5,103.287204809,24.8509931762
30,103.343415533,24.8277969538
30.5,103.287204809,24.8277969538
31,103.230994085,24.8277969538
31.5,103.287204809,24.8031504355
32,103.343415533,24.8031504355
32.5,103.343415533,24.8277969538
33,103.343415533,24.8031504355
33.5,103.343415533,24.8031504355
34,103.343415533,24.8277969538
34.5,103.403139427,24.8277969538
35,103.575284768,24.8277969538
35.5,103.515560874,24.8277969538
36,103.575284768,24.8277969538
36.5,103.575284768,24.8509931762
37,103.575284768,24.8277969538
37.5,103.515560874,24.8277969538
38,103.575284768,24.8509931762
38.5,103.575284768,24.8509931762
39,103.515560874,24.8277969538
39.5,103.575284768,24.8277969538
40,103.575284768,24.8277969538
40.5,103.575284768,24.8277969538
41,103.631495492,24.8277969538
41.5,103.859851557,24.8509931762
42,103.859851557,24.8277969538
42.5,103.919575451,24.8277969538
43,103.919575451,24.8509931762
43.5,104.031996898,24.8277969538
44,104.031996898,24.8277969538
44.5,104.091720792,24.8277969538
45,104.091720792,24.8277969538
45.5,104.147931516,24.8277969538
46,104.147931516,24.8277969538
46.5,104.204142239,24.8509931762
47,104.263866133,24.8277969538
47.5,104.320076857,24.8277969538
48,104.320076857,24.8277969538
48.5,104.320076857,24.8277969538
49,104.320076857,24.8277969538
49.5,104.320076857,24.8277969538
50,104.376287581,24.8277969538
50.5,104.376287581,24.8031504355
51,104.436011475,24.8031504355
51.5,104.436011475,24.8277969538
52,104.492222198,24.8277969538
52.5,104.436011475,24.8277969538
53,104.492222198,24.8277969538
53.5,104.548432922,24.8031504355
54,104.548432922,24.8277969538
54.5,104.548432922,24.8277969538
