time,Pressure,Temperature
0.5,100.209667686,21.3888750509

1,100.209667686,21.3888750509

1.5,100.209667686,21.3888750509

2,100.209667686,21.4137340856

2.5,100.209667686,21.4371284985

3,100.209667686,21.4371284985

3.5,100.209667686,21.4371284985

4,100.209667686,21.4619826058

4.5,100.209667686,21.4619826058

5,100.209667686,21.4619826058

5.5,100.209667686,21.4853724081

6,100.209667686,21.4853724081

6.5,100.209667686,21.4853724081

7,100.209667686,21.5087599943

7.5,100.209667686,21.5087599943

8,100.209667686,21.5336068906

8.5,100.209667686,21.5336068906

9,100.209667686,21.5569899459

9.5,100.209667686,21.5569899459

10,100.209667686,21.5569899459

10.5,100.209667686,21.5569899459

11,100.209667686,21.5818320567

11.5,100.209667686,21.5818320567

12,100.26587841,21.6052106349

12.5,100.209667686,21.6052106349

13,100.209667686,21.6052106349

13.5,100.26587841,21.6052106349

14,100.782314434,21.6300480171

14.5,101.014183669,21.6534221716

15,100.898249052,21.6534221716

15.5,100.898249052,21.6782548821

16,100.954459775,21.6782548821

16.5,101.358474352,21.6782548821

17,101.818699652,21.6782548821

17.5,102.047055717,21.6782548821

18,101.874910376,21.7016246664

18.5,101.874910376,21.7016246664

19,101.874910376,21.7016246664

19.5,101.93463427,21.7016246664

20,101.93463427,21.7016246664

20.5,101.990844994,21.7016246664

21,102.106779611,21.7016246664

21.5,102.278924953,21.726452762

22,102.451070294,21.7016246664

22.5,102.278924953,21.7016246664

23,102.278924953,21.7016246664

23.5,102.278924953,21.7016246664

24,102.335135676,21.7016246664

24.5,102.451070294,21.7016246664

25,102.278924953,21.7016246664

25.5,102.278924953,21.7016246664

26,102.335135676,21.7016246664

26.5,102.278924953,21.726452762

27,102.278924953,21.7016246664

27.5,102.278924953,21.726452762

28,102.278924953,21.726452762

28.5,102.278924953,21.726452762

29,102.278924953,21.726452762

29.5,102.278924953,21.726452762

30,102.278924953,21.726452762

30.5,102.278924953,21.726452762

31,102.278924953,21.7016246664

31.5,102.219201059,21.726452762

32,102.278924953,21.726452762

32.5,102.278924953,21.726452762

33,102.278924953,21.726452762

33.5,102.278924953,21.726452762

34,102.278924953,21.726452762

34.5,102.278924953,21.7016246664

35,102.278924953,21.7016246664

35.5,102.278924953,21.7016246664

36,102.278924953,21.7016246664

36.5,102.278924953,21.726452762

37,102.278924953,21.726452762

37.5,102.278924953,21.7016246664

38,102.278924953,21.7016246664

38.5,102.335135676,21.7016246664

39,102.278924953,21.726452762

39.5,102.278924953,21.7016246664

40,102.278924953,21.7016246664

40.5,102.278924953,21.7016246664

