time,Pressure,Temperature
0,99.8021399393,20.0378651111
0.5,99.8021399393,20.0143137348
1,99.7459292156,20.0143137348
1.5,99.7459292156,20.0378651111
2,99.7459292156,20.0143137348
2.5,99.7459292156,20.0143137348
3,99.7459292156,20.0143137348
3.5,99.7459292156,20.0143137348
4,99.7459292156,20.0143137348
4.5,99.8021399393,20.0143137348
5,99.7459292156,20.0378651111
5.5,99.7459292156,20.0143137348
6,99.8021399393,20.0143137348
6.5,99.7459292156,20.0143137348
7,99.7459292156,20.0143137348
7.5,99.7459292156,20.0378651111
8,99.7459292156,20.0378651111
8.5,99.8021399393,20.0378651111
9,99.8021399393,20.0143137348
9.5,101.291724117,20.0378651111
10,101.692225524,20.0143137348
10.5,101.692225524,20.0378651111
11,101.579804076,20.0378651111
11.5,101.6360148,20.0378651111
12,101.748436248,20.0378651111
12.5,101.692225524,20.0378651111
13,101.748436248,20.0378651111
13.5,101.808160142,20.0143137348
14,101.864370865,20.0143137348
14.5,101.808160142,20.0378651111
15,101.864370865,20.0378651111
15.5,101.864370865,20.0378651111
16,101.864370865,20.0378651111
16.5,101.864370865,20.0378651111
17,101.864370865,20.0378651111
17.5,101.864370865,20.0378651111
18,101.920581589,20.0378651111
18.5,101.864370865,20.0378651111
19,101.808160142,20.0378651111
19.5,101.808160142,20.0378651111
20,101.808160142,20.0378651111
20.5,101.808160142,20.0378651111
21,101.748436248,20.0378651111
21.5,101.692225524,20.0378651111
22,101.748436248,20.0628851433
22.5,101.692225524,20.0378651111
23,101.692225524,20.0378651111
23.5,101.692225524,20.0378651111
24,101.692225524,20.0378651111
24.5,101.692225524,20.0378651111
25,101.692225524,20.0378651111
25.5,101.692225524,20.0378651111
26,101.692225524,20.0378651111
26.5,101.692225524,20.0378651111
27,101.692225524,20.0378651111
27.5,101.692225524,20.0378651111
28,101.748436248,20.0378651111
28.5,101.808160142,20.0378651111
29,101.748436248,20.0378651111
29.5,101.748436248,20.0378651111
30,101.808160142,20.0378651111
30.5,101.748436248,20.0378651111
31,101.808160142,20.0378651111
31.5,101.808160142,20.0378651111
32,101.808160142,20.0378651111
32.5,101.864370865,20.0378651111
33,101.808160142,20.0378651111
33.5,101.864370865,20.0378651111
34,101.864370865,20.0378651111
34.5,101.864370865,20.0378651111
35,101.920581589,20.0378651111
35.5,101.920581589,20.0378651111
36,101.980305483,20.0378651111
36.5,101.980305483,20.0378651111
37,102.036516207,20.0378651111
37.5,102.09272693,20.0378651111
38,102.09272693,20.0378651111
38.5,102.152450824,20.0378651111
39,102.152450824,20.0628851433
39.5,102.264872272,20.0378651111
40,102.264872272,20.0378651111
40.5,102.324596166,20.0378651111
41,102.380806889,20.0378651111
41.5,102.380806889,20.0378651111
42,102.437017613,20.0628851433
42.5,102.493228337,20.0628851433
43,102.609162954,20.0378651111
43.5,102.609162954,20.0378651111
44,102.725097572,20.0628851433
44.5,102.781308296,20.0628851433
45,102.781308296,20.0628851433
45.5,102.897242913,20.0628851433
46,102.953453637,20.0628851433
46.5,103.009664361,20.0628851433
47,103.125598978,20.0628851433
47.5,103.181809702,20.0628851433
48,103.238020426,20.0628851433
48.5,103.353955043,20.0378651111
49,103.469889661,20.0628851433
49.5,103.526100385,20.0628851433
50,103.642035002,20.0378651111
50.5,103.75445645,20.0378651111
51,103.810667174,20.0628851433
51.5,103.926601791,20.0628851433
52,103.982812515,20.0628851433
52.5,104.154957856,20.0628851433
53,104.21468175,20.0628851433
53.5,104.327103198,20.0628851433
54,104.443037815,20.0628851433
54.5,104.555459263,20.0378651111
55,104.67139388,20.0628851433
55.5,104.787328498,20.0628851433
56,104.843539222,20.0628851433
56.5,105.015684563,20.0628851433
57,105.071895287,20.0628851433
57.5,105.300251352,20.0378651111
58,105.359975246,20.0628851433
58.5,105.472396693,20.0628851433
59,105.588331311,20.0628851433
59.5,105.760476652,20.0628851433
60,105.872898099,20.0628851433
60.5,105.988832717,20.0378651111
61,106.104767335,20.0628851433
61.5,106.276912676,20.0628851433
62,106.389334124,20.0628851433
62.5,106.505268741,20.0628851433
63,106.677414083,20.0378651111
63.5,106.733624806,20.0628851433
64,106.905770148,20.0628851433
64.5,107.018191595,20.0628851433
65,107.190336936,20.0628851433
65.5,107.306271554,20.0628851433
66,107.422206172,20.0378651111
66.5,107.478416895,20.0628851433
67,107.594351513,20.0628851433
67.5,107.762983684,20.0628851433
68,107.878918302,20.0628851433
68.5,108.051063643,20.0378651111
69,108.166998261,20.0628851433
69.5,108.339143602,20.0628851433
70,108.507775773,20.0628851433
70.5,108.623710391,20.0628851433
71,108.739645008,20.0628851433
71.5,108.852066456,20.0628851433
72,109.024211797,20.0628851433
72.5,109.140146415,20.0628851433
73,109.252567862,20.0628851433
73.5,109.424713204,20.0628851433
74,109.484437098,20.0628851433
74.5,109.596858545,20.0628851433
75,109.712793163,20.0628851433
