time,Pressure,Temperature
0,98.7552152103,24.9466727146
0.5,98.7552152103,24.8756386437
1,98.811425934,24.8756386437
1.5,98.811425934,24.8756386437
2,98.7552152103,24.8756386437
2.5,98.811425934,24.8756386437
3,98.7552152103,24.8756386437
3.5,98.7552152103,24.8756386437
4,98.811425934,24.8756386437
4.5,98.811425934,24.8756386437
5,98.7552152103,24.8756386437
5.5,98.7552152103,24.8756386437
6,98.811425934,24.8756386437
6.5,98.811425934,24.8756386437
7,98.811425934,24.8756386437
7.5,98.7552152103,24.8756386437
8,98.811425934,24.8756386437
8.5,98.811425934,24.8756386437
9,98.811425934,24.8509931762
9.5,98.811425934,24.8756386437
10,98.811425934,24.8756386437
10.5,98.811425934,24.8756386437
11,99.327861958,24.8756386437
11.5,100.016443323,24.8756386437
12,100.132377941,24.8756386437
12.5,100.248312559,24.8756386437
13,100.360734006,24.8509931762
13.5,100.360734006,24.8509931762
14,100.248312559,24.8756386437
14.5,100.188588665,24.8756386437
15,100.248312559,24.8509931762
15.5,100.248312559,24.8756386437
16,100.304523282,24.8756386437
16.5,100.304523282,24.8509931762
17,100.360734006,24.8756386437
17.5,100.360734006,24.8509931762
18,100.360734006,24.8509931762
18.5,100.360734006,24.8756386437
19,100.4204579,24.8509931762
19.5,100.4204579,24.8509931762
20,100.4204579,24.8509931762
20.5,100.4204579,24.8509931762
21,100.476668624,24.8509931762
21.5,100.476668624,24.8509931762
22,100.532879347,24.8509931762
22.5,100.532879347,24.8509931762
23,100.532879347,24.8509931762
23.5,100.532879347,24.8509931762
24,100.592603241,24.8509931762
24.5,100.592603241,24.8756386437
25,100.592603241,24.8509931762
25.5,100.648813965,24.8509931762
26,100.648813965,24.8509931762
26.5,100.648813965,24.8509931762
27,100.705024689,24.8509931762
27.5,101.165249989,24.8509931762
28,101.393606054,24.8509931762
28.5,101.449816778,24.8509931762
29,101.509540672,24.8509931762
29.5,101.509540672,24.8509931762
30,101.509540672,24.8756386437
30.5,101.565751396,24.8509931762
31,101.509540672,24.8756386437
31.5,101.621962119,24.8756386437
32,101.737896737,24.8509931762
32.5,101.737896737,24.8509931762
33,101.794107461,24.8509931762
33.5,101.853831355,24.8756386437
34,101.910042078,24.8756386437
34.5,101.910042078,24.8509931762
35,101.966252802,24.8756386437
35.5,102.025976696,24.8756386437
36,102.025976696,24.8756386437
36.5,102.08218742,24.8756386437
37,102.08218742,24.8509931762
37.5,102.198122037,24.8756386437
38,102.198122037,24.8756386437
38.5,102.254332761,24.8509931762
39,102.254332761,24.8509931762
39.5,102.370267379,24.8756386437
40,102.426478102,24.8756386437
40.5,102.426478102,24.8756386437
41,102.482688826,24.8756386437
41.5,102.482688826,24.8756386437
42,102.54241272,24.8509931762
42.5,102.598623444,24.8509931762
43,102.654834167,24.8756386437
43.5,102.654834167,24.8756386437
44,102.714558061,24.8756386437
44.5,102.770768785,24.8756386437
45,102.826979509,24.8756386437
45.5,102.886703403,24.8756386437
46,102.886703403,24.8756386437
46.5,102.942914126,24.8756386437
47,102.99912485,24.8756386437
47.5,102.99912485,24.8756386437
48,103.115059468,24.8756386437
48.5,103.115059468,24.8509931762
49,103.287204809,24.8756386437
49.5,103.403139427,24.8756386437
50,103.45935015,24.8756386437
50.5,103.631495492,24.8509931762
51,103.631495492,24.8756386437
51.5,103.803640833,24.8756386437
52,103.859851557,24.8756386437
52.5,103.919575451,24.8756386437
53,104.031996898,24.8756386437
53.5,104.091720792,24.8756386437
54,104.147931516,24.8756386437
54.5,104.263866133,24.8756386437
55,104.320076857,24.8756386437
55.5,104.376287581,24.8756386437
56,104.492222198,24.8756386437
56.5,104.548432922,24.8756386437
57,104.720578264,24.8756386437
57.5,104.720578264,24.8756386437
58,104.780302157,24.8756386437
58.5,104.892723605,24.8509931762
59,105.180803564,24.8509931762
59.5,105.237014288,24.8509931762
60,105.293225011,24.8756386437
60.5,105.409159629,24.8756386437
61,105.58130497,24.8509931762
61.5,105.637515694,24.8756386437
62,105.697239588,24.8756386437
62.5,105.869384929,24.8509931762
63,106.041530271,24.8509931762
63.5,106.153951718,24.8756386437
64,106.326097059,24.8509931762
64.5,106.385820953,24.8509931762
65,106.498242401,24.8509931762
65.5,106.614177018,24.8509931762
66,106.78632236,24.8509931762
66.5,106.842533083,24.8509931762
67,107.014678425,24.8509931762
67.5,107.130613042,24.8509931762
68,107.24654766,24.8756386437
68.5,107.418693001,24.8509931762
69,107.531114449,24.8756386437
69.5,107.70325979,24.8509931762
70,107.875405131,24.8509931762
70.5,107.991339749,24.8756386437
71,108.16348509,24.8756386437
71.5,108.279419708,24.8756386437
72,108.507775773,24.8756386437
72.5,108.620197221,24.8756386437
73,108.792342562,24.8509931762
73.5,108.90827718,24.8756386437
74,109.024211797,24.8509931762
74.5,109.136633245,24.8509931762
75,109.252567862,24.8509931762
75.5,109.36850248,24.8756386437
76,109.424713204,24.8756386437
76.5,109.540647821,24.8509931762
77,109.653069269,24.8509931762
77.5,109.769003886,24.8509931762
78,109.884938504,24.8509931762
78.5,109.997359951,24.8509931762
79,110.057083845,24.8509931762
79.5,110.229229187,24.8509931762
80,110.28543991,24.8509931762
80.5,110.457585252,24.8509931762
81,110.513795975,24.8509931762
81.5,110.685941317,24.8509931762
82,110.745665211,24.8756386437
82.5,110.917810552,24.8509931762
83,110.974021276,24.8509931762
83.5,111.089955893,24.8509931762
84,111.202377341,24.8509931762
84.5,111.318311958,24.8509931762
85,111.374522682,24.8509931762
85.5,111.546668024,24.8509931762
86,111.606391917,24.8509931762
86.5,111.718813365,24.8509931762
87,111.834747983,24.8509931762
87.5,111.9506826,24.8509931762
88,112.063104048,24.8509931762
88.5,112.122827941,24.8509931762
89,112.291460113,24.8509931762
89.5,112.351184007,24.8509931762
90,112.523329348,24.8509931762
90.5,112.579540072,24.8509931762
91,112.695474689,24.8509931762
91.5,112.807896137,24.8509931762
92,112.923830754,24.8509931762
92.5,112.980041478,24.8509931762
93,113.095976096,24.8509931762
93.5,113.211910713,24.8756386437
94,113.324332161,24.8509931762
94.5,113.384056055,24.8509931762
95,113.496477502,24.8509931762
95.5,113.668622843,24.8509931762
96,113.728346737,24.8509931762
96.5,113.840768185,24.8509931762
97,113.956702802,24.8509931762
97.5,114.012913526,24.8509931762
98,114.128848144,24.8509931762
98.5,114.244782761,24.8509931762
99,114.357204209,24.8509931762
99.5,114.473138826,24.8509931762
100,114.589073444,24.8509931762
100.5,114.761218785,24.8509931762
101,114.817429509,24.8509931762
101.5,114.933364127,24.8509931762
102,115.045785574,24.8509931762
102.5,115.105509468,24.8509931762
103,115.217930916,24.8509931762
103.5,115.277654809,24.8509931762
104,115.390076257,24.8509931762
104.5,115.506010875,24.8756386437
105,115.562221598,24.8509931762
105.5,115.73436694,24.8509931762
106,115.794090834,24.8509931762
106.5,115.962723005,24.8509931762
107,116.022446899,24.8509931762
107.5,116.134868346,24.8509931762
108,116.250802964,24.8756386437
108.5,116.307013687,24.8509931762
109,116.422948305,24.8509931762
109.5,116.479159029,24.8509931762
110,116.65130437,24.8509931762
110.5,116.711028264,24.8509931762
111,116.823449711,24.8509931762
111.5,116.883173605,24.8756386437
112,117.055318947,24.8509931762
112.5,117.167740394,24.8756386437
113,117.227464288,24.8509931762
113.5,117.339885735,24.8509931762
114,117.399609629,24.8509931762
114.5,117.512031077,24.8509931762
115,117.627965694,24.8509931762
115.5,117.684176418,24.8509931762
116,117.800111036,24.8509931762
116.5,117.916045653,24.8509931762
117,118.028467101,24.8756386437
117.5,118.088190995,24.8509931762
118,118.200612442,24.8509931762
118.5,118.31654706,24.8509931762
119,118.432481677,24.8509931762
119.5,118.544903125,24.8509931762
120,118.717048466,24.8509931762
120.5,118.717048466,24.8756386437
121,118.889193808,24.8756386437
121.5,118.948917701,24.8756386437
122,119.061339149,24.8756386437
122.5,119.177273767,24.8756386437
123,119.23348449,24.8509931762
123.5,119.405629832,24.8509931762
124,119.465353726,24.8509931762
124.5,119.577775173,24.8756386437
125,119.693709791,24.8756386437
125.5,119.806131238,24.8756386437
126,119.922065856,24.8509931762
126.5,119.978276579,24.8756386437
127,120.094211197,24.8509931762
127.5,120.210145815,24.8756386437
128,120.322567262,24.8756386437
128.5,120.382291156,24.8756386437
129,120.554436497,24.8756386437
129.5,120.610647221,24.8509931762
130,120.726581839,24.8756386437
130.5,120.839003286,24.8756386437
131,120.954937904,24.8509931762
131.5,121.070872521,24.8509931762
132,121.183293969,24.8756386437
132.5,121.299228586,24.8509931762
133,121.35543931,24.8509931762
133.5,121.471373928,24.8509931762
134,121.587308545,24.8509931762
134.5,121.699729993,24.8756386437
135,121.759453887,24.8756386437
135.5,121.931599228,24.8509931762
136,121.987809952,24.8509931762
136.5,122.159955293,24.8509931762
137,122.216166017,24.8756386437
137.5,122.332100635,24.8509931762
138,122.388311358,24.8756386437
138.5,122.504245976,24.8756386437
139,122.620180594,24.8509931762
139.5,122.732602041,24.8756386437
140,122.792325935,24.8756386437
140.5,122.904747382,24.8509931762
141,123.020682,24.8756386437
141.5,123.249038065,24.8509931762
142,123.305248789,24.8509931762
142.5,123.364972683,24.8756386437
143,123.537118024,24.8756386437
143.5,123.649539471,24.8509931762
144,123.765474089,24.8756386437
144.5,123.821684813,24.8509931762
145,123.993830154,24.8509931762
145.5,124.053554048,24.8756386437
146,124.165975495,24.8509931762
146.5,124.225699389,24.8509931762
147,124.338120837,24.8756386437
147.5,124.454055454,24.8756386437
148,124.569990072,24.8756386437
148.5,124.682411519,24.8756386437
149,124.742135413,24.8509931762
149.5,124.914280755,24.8756386437
150,124.970491478,24.8509931762
150.5,125.086426096,24.8756386437
151,125.14263682,24.8509931762
