time,Pressure,Temperature
0,99.7459292156,20.2320500855
0.5,99.7459292156,20.2070526721
1,99.8021399393,20.2070526721
1.5,99.7459292156,20.2070526721
2,99.8021399393,20.2070526721
2.5,99.7459292156,20.2070526721
3,99.8021399393,20.2070526721
3.5,99.8021399393,20.2070526721
4,99.8021399393,20.2070526721
4.5,99.7459292156,20.2070526721
5,99.8021399393,20.1835226826
5.5,99.7459292156,20.2070526721
6,99.7459292156,20.2070526721
6.5,99.7459292156,20.2070526721
7,99.7459292156,20.2070526721
7.5,99.8021399393,20.2070526721
8,99.8021399393,20.2070526721
8.5,99.7459292156,20.2070526721
9,99.7459292156,20.2070526721
9.5,99.8021399393,20.2070526721
10,99.8021399393,20.2070526721
10.5,100.430997411,20.2070526721
11,101.808160142,20.1835226826
11.5,102.208661548,20.2070526721
12,102.380806889,20.2070526721
12.5,102.552952231,20.2070526721
13,102.437017613,20.2070526721
13.5,102.380806889,20.1835226826
14,102.380806889,20.2070526721
14.5,102.324596166,20.1835226826
15,102.264872272,20.1585188532
15.5,102.208661548,20.1585188532
16,102.208661548,20.134982797
16.5,102.152450824,20.134982797
17,102.152450824,20.134982797
17.5,102.152450824,20.134982797
18,102.09272693,20.134982797
18.5,102.09272693,20.1114437789
19,102.09272693,20.1114437789
19.5,102.09272693,20.0864303121
20,102.09272693,20.0864303121
20.5,102.152450824,20.0864303121
21,102.152450824,20.0864303121
21.5,102.09272693,20.0864303121
22,102.09272693,20.0864303121
22.5,102.152450824,20.0628851433
23,102.152450824,20.0864303121
23.5,102.152450824,20.0628851433
24,102.152450824,20.0864303121
24.5,102.208661548,20.0864303121
25,102.208661548,20.0864303121
25.5,102.208661548,20.0864303121
26,102.208661548,20.0864303121
26.5,102.264872272,20.0864303121
27,102.264872272,20.0628851433
27.5,102.324596166,20.0864303121
28,102.324596166,20.0864303121
28.5,102.324596166,20.0864303121
29,102.380806889,20.0864303121
29.5,102.380806889,20.0864303121
30,102.380806889,20.0864303121
30.5,102.380806889,20.0864303121
31,102.437017613,20.0864303121
31.5,102.437017613,20.0864303121
32,102.552952231,20.0864303121
32.5,102.609162954,20.0864303121
33,102.665373678,20.0864303121
33.5,102.725097572,20.0864303121
34,102.725097572,20.0864303121
34.5,102.781308296,20.1114437789
35,102.897242913,20.1114437789
35.5,102.953453637,20.1114437789
36,103.009664361,20.134982797
36.5,103.065875084,20.134982797
37,103.181809702,20.1114437789
37.5,103.238020426,20.134982797
38,103.353955043,20.1114437789
38.5,103.410165767,20.134982797
39,103.526100385,20.1114437789
39.5,103.582311108,20.1114437789
40,103.698245726,20.1114437789
40.5,103.810667174,20.1114437789
41,103.870391067,20.1114437789
41.5,103.982812515,20.134982797
42,104.098747133,20.134982797
42.5,104.21468175,20.134982797
43,104.270892474,20.134982797
43.5,104.383313921,20.134982797
44,104.555459263,20.134982797
44.5,104.615183157,20.134982797
45,104.727604604,20.134982797
45.5,104.843539222,20.1114437789
46,105.015684563,20.134982797
46.5,105.12810601,20.134982797
47,105.244040628,20.134982797
47.5,105.359975246,20.1114437789
48,105.532120587,20.1114437789
48.5,105.644542034,20.1114437789
49,105.760476652,20.134982797
49.5,105.932621993,20.134982797
50,106.045043441,20.134982797
50.5,106.217188782,20.134982797
51,106.3331234,20.134982797
51.5,106.505268741,20.134982797
52,106.561479465,20.134982797
52.5,106.733624806,20.134982797
53,106.905770148,20.134982797
53.5,107.018191595,20.134982797
54,107.190336936,20.134982797
54.5,107.306271554,20.134982797
55,107.478416895,20.134982797
55.5,107.594351513,20.134982797
56,107.762983684,20.134982797
56.5,107.878918302,20.134982797
57,108.051063643,20.134982797
57.5,108.223208984,20.134982797
58,108.395354326,20.1114437789
58.5,108.567499667,20.134982797
59,108.679921115,20.134982797
59.5,108.795855732,20.134982797
60,108.968001074,20.134982797
60.5,109.140146415,20.134982797
61,109.252567862,20.134982797
61.5,109.424713204,20.134982797
62,109.484437098,20.134982797
62.5,109.712793163,20.134982797
63,109.82521461,20.134982797
63.5,109.941149228,20.134982797
64,110.113294569,20.134982797
64.5,110.229229187,20.134982797
65,110.341650634,20.134982797
65.5,110.513795975,20.134982797
66,110.629730593,20.134982797
66.5,110.801875934,20.134982797
67,110.914297382,20.134982797
67.5,111.086442723,20.134982797
68,111.202377341,20.134982797
68.5,111.314798788,20.134982797
69,111.48694413,20.134982797
69.5,111.602878747,20.134982797
70,111.775024089,20.134982797
70.5,111.887445536,20.134982797
71,112.003380154,20.134982797
71.5,112.175525495,20.134982797
72,112.291460113,20.134982797
72.5,112.40388156,20.134982797
73,112.576026901,20.134982797
73.5,112.691961519,20.134982797
74,112.804382966,20.134982797
74.5,112.920317584,20.134982797
75,113.032739031,20.1585188532
75.5,113.148673649,20.1585188532
76,113.32081899,20.134982797
76.5,113.436753608,20.134982797
77,113.608898949,20.1585188532
77.5,113.721320397,20.134982797
78,113.837255015,20.134982797
78.5,114.009400356,20.134982797
79,114.181545697,20.134982797
79.5,114.237756421,20.134982797
80,114.350177868,20.1585188532
80.5,114.52232321,20.1585188532
81,114.638257827,20.1585188532
81.5,114.754192445,20.1585188532
82,114.926337786,20.1585188532
82.5,115.038759234,20.1585188532
83,115.154693851,20.1585188532
83.5,115.326839193,20.1585188532
84,115.43926064,20.1585188532
84.5,115.555195258,20.1585188532
85,115.727340599,20.1585188532
85.5,115.839762047,20.1585188532
86,116.011907388,20.1585188532
86.5,116.127842006,20.1585188532
87,116.243776623,20.1585188532
87.5,116.356198071,20.1585188532
88,116.528343412,20.1585188532
88.5,116.64427803,20.134982797
89,116.756699477,20.1585188532
89.5,116.928844818,20.1585188532
90,117.044779436,20.1585188532
90.5,117.216924777,20.1585188532
91,117.273135501,20.1585188532
91.5,117.445280842,20.1585188532
92,117.56121546,20.134982797
92.5,117.729847631,20.1585188532
93,117.845782249,20.1585188532
93.5,117.961716866,20.1585188532
94,118.074138314,20.1585188532
94.5,118.190072931,20.1585188532
95,118.362218273,20.1585188532
95.5,118.47463972,20.1585188532
96,118.590574338,20.1585188532
96.5,118.762719679,20.1585188532
97,118.878654297,20.1585188532
97.5,118.991075744,20.1585188532
98,119.107010362,20.1585188532
98.5,119.279155703,20.1585188532
99,119.391577151,20.1585188532
99.5,119.507511768,20.1585188532
100,119.67965711,20.1585188532
100.5,119.792078557,20.1585188532
101,119.908013175,20.1585188532
101.5,120.080158516,20.1585188532
102,120.196093134,20.1585188532
102.5,120.252303857,20.1585188532
103,120.424449199,20.1585188532
103.5,120.536870646,20.1585188532
104,120.709015988,20.1585188532
104.5,120.768739881,20.1585188532
105,120.940885223,20.1585188532
105.5,121.05330667,20.1585188532
106,121.169241288,20.1585188532
106.5,121.341386629,20.1585188532
107,121.453808077,20.1585188532
107.5,121.569742694,20.1585188532
108,121.682164142,20.1585188532
108.5,121.854309483,20.1585188532
109,121.914033377,20.1585188532
109.5,122.086178718,20.1585188532
110,122.198600166,20.1585188532
110.5,122.314534783,20.1585188532
111,122.426956231,20.1585188532
111.5,122.542890848,20.1585188532
112,122.71503619,20.1585188532
112.5,122.830970807,20.1585188532
113,122.943392255,20.1585188532
113.5,123.17174832,20.1585188532
114,123.231472214,20.1585188532
114.5,123.403617555,20.1585188532
115,123.516039003,20.1585188532
115.5,123.63197362,20.1585188532
116,123.804118962,20.1585188532
116.5,123.860329685,20.1585188532
117,124.032475027,20.1585188532
117.5,124.08868575,20.1585188532
118,124.260831092,20.1585188532
118.5,124.376765709,20.1585188532
119,124.489187157,20.1585188532
119.5,124.605121774,20.1585188532
120,124.777267116,20.1585188532
120.5,124.833477839,20.1585188532
121,125.005623181,20.1585188532
121.5,125.177768522,20.1585188532
122,125.29370314,20.1585188532
122.5,125.406124587,20.1585188532
123,125.522059205,20.1585188532
123.5,125.637993822,20.1585188532
124,125.75041527,20.1585188532
124.5,125.922560611,20.1585188532
125,126.038495229,20.1585188532
125.5,126.150916676,20.1585188532
126,126.21064057,20.1585188532
126.5,126.379272741,20.1585188532
127,126.495207359,20.1585188532
127.5,126.611141977,20.1585188532
128,126.723563424,20.1585188532
128.5,126.839498042,20.1585188532
129,126.955432659,20.1585188532
129.5,127.12406483,20.1585188532
130,127.183788724,20.1585188532
130.5,127.355934066,20.1585188532
131,127.468355513,20.1585188532
131.5,127.584290131,20.1585188532
132,127.756435472,20.1585188532
132.5,127.812646196,20.1585188532
133,127.928580813,20.1585188532
133.5,128.041002261,20.1585188532
134,128.213147602,20.1585188532
134.5,128.32908222,20.1585188532
135,128.441503667,20.1585188532
135.5,128.557438285,20.1585188532
136,128.673372903,20.1835226826
136.5,128.845518244,20.1585188532
137,128.901728968,20.1585188532
137.5,129.014150415,20.1585188532
138,129.186295756,20.1585188532
138.5,129.302230374,20.1585188532
139,129.418164992,20.1585188532
139.5,129.530586439,20.1585188532
140,129.646521057,20.1585188532
140.5,129.758942504,20.1585188532
141,129.874877122,20.1585188532
141.5,129.990811739,20.1835226826
142,130.162957081,20.1585188532
142.5,130.391313146,20.1585188532
143,130.563458487,20.1585188532
143.5,130.675879935,20.1585188532
144,130.735603829,20.1835226826
144.5,130.848025276,20.1835226826
145,131.020170617,20.1835226826
145.5,131.136105235,20.1585188532
146,131.192315959,20.1835226826
146.5,131.3644613,20.1585188532
147,131.480395918,20.1835226826
147.5,131.592817365,20.1585188532
148,131.708751983,20.1835226826
148.5,131.82117343,20.1585188532
149,131.937108048,20.1585188532
149.5,132.053042665,20.1585188532
150,132.165464113,20.1585188532
150.5,132.337609454,20.1585188532
151,132.393820178,20.1585188532
151.5,132.509754795,20.1585188532
152,132.625689413,20.1585188532
152.5,132.797834754,20.1835226826
153,132.854045478,20.1835226826
153.5,133.02619082,20.1835226826
154,133.138612267,20.1835226826
154.5,133.254546885,20.1585188532
155,133.310757608,20.1835226826
155.5,133.426692226,20.1835226826
156,133.542626844,20.1835226826
156.5,133.711259015,20.1835226826
157,133.827193632,20.1585188532
157.5,133.94312825,20.1835226826
158,134.055549697,20.1835226826
158.5,134.115273591,20.1835226826
159,134.227695039,20.1835226826
159.5,134.39984038,20.1835226826
160,134.456051104,20.1585188532
160.5,134.571985721,20.1835226826
161,134.687920339,20.1835226826
161.5,134.86006568,20.2070526721
162,134.972487128,20.1585188532
162.5,135.088421745,20.1835226826
163,135.200843193,20.1835226826
163.5,135.260567087,20.1835226826
164,135.372988534,20.1835226826
164.5,135.545133876,20.1835226826
165,135.661068493,20.1835226826
165.5,135.773489941,20.1835226826
166,135.833213835,20.2070526721
166.5,136.005359176,20.1835226826
167,136.117780623,20.1835226826
167.5,136.233715241,20.1835226826
168,136.289925965,20.1835226826
168.5,136.462071306,20.1835226826
169,136.51828203,20.1835226826
169.5,136.690427371,20.1835226826
170,136.750151265,20.1835226826
170.5,136.862572712,20.1835226826
171,136.922296606,20.1835226826
171.5,137.090928777,20.1835226826
172,137.150652671,20.1835226826
172.5,137.263074119,20.2070526721
173,137.379008736,20.2070526721
173.5,137.494943354,20.1835226826
174,137.607364802,20.1835226826
174.5,137.779510143,20.2070526721
175,137.895444761,20.1835226826
175.5,138.067590102,20.1835226826
176,138.123800826,20.1585188532
176.5,138.239735443,20.1835226826
177,138.352156891,20.2070526721
177.5,138.408367614,20.2070526721
178,138.524302232,20.1835226826
178.5,138.64023685,20.1835226826
179,138.752658297,20.1835226826
179.5,138.812382191,20.2070526721
180,138.984527532,20.2070526721
