time,Pressure,Temperature
0.5,100.209667686,21.7980029707

1,100.209667686,21.7746417667

1.5,100.209667686,21.7746417667

2,100.209667686,21.7498182295

2.5,100.209667686,21.7498182295

3,100.209667686,21.7498182295

3.5,100.209667686,21.7498182295

4,100.209667686,21.7498182295

4.5,100.209667686,21.7746417667

5,100.209667686,21.7746417667

5.5,100.209667686,21.7746417667

6,100.209667686,21.7746417667

6.5,100.209667686,21.7746417667

7,100.209667686,21.7746417667

7.5,100.26587841,21.7746417667

8,100.209667686,21.7746417667

8.5,100.209667686,21.7980029707

9,100.209667686,21.7980029707

9.5,100.209667686,21.8228220063

10,100.209667686,21.7980029707

10.5,101.186329011,21.7980029707

11,100.954459775,21.8228220063

11.5,102.219201059,21.8228220063

12,102.911295594,21.8228220063

12.5,103.139651659,21.8228220063

13,103.199375553,21.8228220063

13.5,103.543666236,21.8228220063

14,103.887956919,21.8228220063

14.5,104.06010226,21.8228220063

15,104.003891536,21.8228220063

15.5,104.06010226,21.8228220063

16,104.116312984,21.8228220063

16.5,104.116312984,21.8228220063

17,104.176036878,21.8228220063

17.5,104.288458325,21.8228220063

18,104.348182219,21.8228220063

18.5,104.348182219,21.8228220063

19,104.404392943,21.8228220063

19.5,104.464116837,21.8228220063

20,104.52032756,21.8228220063

20.5,104.576538284,21.7980029707

21,104.636262178,21.8228220063

21.5,104.748683625,21.8228220063

22,104.748683625,21.8228220063

22.5,104.864618243,21.8228220063

23,104.980552861,21.8228220063

23.5,105.036763584,21.8228220063

24,105.152698202,21.8228220063

24.5,105.26863282,21.8228220063

25,105.440778161,21.8228220063

25.5,105.553199608,21.8228220063

26,105.72534495,21.8228220063

26.5,105.901003461,21.8228220063

27,106.129359526,21.8228220063

27.5,106.245294144,21.8228220063

28,106.417439485,21.8228220063

28.5,106.64579555,21.8228220063

29,106.877664786,21.8228220063

29.5,107.106020851,21.8228220063

30,107.337890086,21.8228220063

30.5,107.622456875,21.8228220063

31,107.85432611,21.8228220063

31.5,108.142406069,21.8228220063

32,108.426972858,21.8228220063

32.5,108.830987434,21.8228220063

33,109.119067393,21.8228220063

33.5,109.407147352,21.8228220063

34,109.751438035,21.8228220063

34.5,110.039517994,21.8228220063

35,110.383808677,21.8228220063

35.5,110.72809936,21.8228220063

36,111.016179319,21.8228220063

36.5,111.360470001,21.8228220063

37,111.64854996,21.846179

37.5,112.049051367,21.8228220063

38,112.393342049,21.8228220063

38.5,112.741145902,21.8228220063

39,113.085436585,21.8228220063

39.5,113.429727268,21.8228220063

40,113.77401795,21.8228220063

40.5,114.118308633,21.8228220063

41,114.52232321,21.8228220063

41.5,114.866613892,21.846179

42,115.210904575,21.8228220063

42.5,115.614919152,21.8228220063

43,115.959209834,21.8228220063

43.5,116.303500517,21.8228220063

44,116.704001923,21.8228220063

44.5,117.051805776,21.8228220063

45,117.452307183,21.8228220063

45.5,117.856321759,21.8228220063

46,118.256823166,21.8228220063

46.5,118.601113849,21.8228220063

47,119.005128425,21.8228220063

47.5,119.349419108,21.846179

48,119.753433685,21.8228220063

48.5,120.153935091,21.8228220063

49,120.498225774,21.8228220063

49.5,120.90224035,21.8228220063

50,121.302741757,21.8228220063

50.5,121.706756333,21.8228220063

51,122.051047016,21.8228220063

51.5,122.455061593,21.8228220063

52,122.855562999,21.8228220063

52.5,123.199853682,21.8228220063

53,123.660078982,21.8228220063

